http://graphs.gw.govt.nz/?siteName=Chanel%20College%20AQ&dataSource=PM2.5%20(Hourly%20Average),,,,
Year,Day,Month,Hour, PM2.5
2016,12,8,1,3.529
2016,12,8,2,3.396
2016,12,8,3,7.961
2016,12,8,4,6.01
2016,12,8,5,2.472
2016,12,8,6,2.864
2016,12,8,7,6.668
2016,12,8,8,3.709
2016,12,8,9,9.681
2016,12,8,10,11.108
2016,12,8,11,6.155
2016,12,8,12,-0.386
2016,12,8,13,0.835
2016,12,8,14,4.221
2016,12,8,15,7.047
2016,12,8,16,12.255
2016,12,8,17,7.088
2016,12,8,18,5.774
2016,12,8,19,6.695
2016,12,8,20,10.498
2016,12,8,21,21.966
2016,12,8,22,17.127
2016,12,8,23,0.544
2016,12,8,24,5.069
2016,13,8,1,1.427
2016,13,8,2,-4.303
2016,13,8,3,1.533
2016,13,8,4,5.433
2016,13,8,5,4.282
2016,13,8,6,3.308
2016,13,8,7,2.988
2016,13,8,8,3.307
2016,13,8,9,6.329
2016,13,8,10,9.263
2016,13,8,11,4.261
2016,13,8,12,3.546
2016,13,8,13,0.903
2016,13,8,14,6.854
2016,13,8,15,-0.583
2016,13,8,16,11.615
2016,13,8,17,12.906
2016,13,8,18,2.532
2016,13,8,19,5.857
2016,13,8,20,9.694
2016,13,8,21,9.443
2016,13,8,22,18.145
2016,13,8,23,12.992
2016,13,8,24,8.977
2016,14,8,1,16.946
2016,14,8,2,16.404
2016,14,8,3,10.691
2016,14,8,4,8.359
2016,14,8,5,3.96
2016,14,8,6,1.177
2016,14,8,7,1.895
2016,14,8,8,10.577
2016,14,8,9,12.498
2016,14,8,10,15.658
2016,14,8,11,21.473
2016,14,8,12,9.334
2016,14,8,13,4.804
2016,14,8,14,5.863
2016,14,8,15,3.257
2016,14,8,16,5.774
2016,14,8,17,5.378
2016,14,8,18,7.093
2016,14,8,19,12.128
2016,14,8,20,13.368
2016,14,8,21,22.154
2016,14,8,22,26.51
2016,14,8,23,31.112
2016,14,8,24,24.878
2016,15,8,1,22.712
2016,15,8,2,21.506
2016,15,8,3,30.799
2016,15,8,4,31.678
2016,15,8,5,18.263
2016,15,8,6,22.943
2016,15,8,7,9.592
2016,15,8,8,17.898
2016,15,8,9,14.648
2016,15,8,10,33.214
2016,15,8,11,34.054
2016,15,8,12,16.22
2016,15,8,13,5.885
2016,15,8,14,5.359
2016,15,8,15,5.564
2016,15,8,16,2.832
2016,15,8,17,5.507
2016,15,8,18,1.614
2016,15,8,19,9.839
2016,15,8,20,31.762
2016,15,8,21,80.338
2016,15,8,22,112.1
2016,15,8,23,91.975
2016,15,8,24,100.258
2016,16,8,1,104.925
2016,16,8,2,83.3
2016,16,8,3,91.898
2016,16,8,4,88.014
2016,16,8,5,70.294
2016,16,8,6,48.021
2016,16,8,7,17.009
2016,16,8,8,7.596
2016,16,8,9,12.048
2016,16,8,10,7.482
2016,16,8,11,14.233
2016,16,8,12,6.569
2016,16,8,13,2.894
2016,16,8,14,5.72
2016,16,8,15,2.711
2016,16,8,16,4.15
2016,16,8,17,4.689
2016,16,8,18,7.78
2016,16,8,19,5.56
2016,16,8,20,16.837
2016,16,8,21,28.107
2016,16,8,22,57.43
2016,16,8,23,78.743
2016,16,8,24,62.682
2016,17,8,1,58.636
2016,17,8,2,59.71
2016,17,8,3,51.278
2016,17,8,4,57.3
2016,17,8,5,54.998
2016,17,8,6,48.123
2016,17,8,7,30.152
2016,17,8,8,24.426
2016,17,8,9,26.813
2016,17,8,10,35.957
2016,17,8,11,35.482
2016,17,8,12,10.242
2016,17,8,13,2.612
2016,17,8,14,6.538
2016,17,8,15,8.032
2016,17,8,16,2.639
2016,17,8,17,0.719
2016,17,8,18,10.103
2016,17,8,19,16.657
2016,17,8,20,29.385
2016,17,8,21,39.752
2016,17,8,22,46.804
2016,17,8,23,50.818
2016,17,8,24,78.149
2016,18,8,1,125.817
2016,18,8,2,132.692
2016,18,8,3,105.611
2016,18,8,4,64.824
2016,18,8,5,52.027
2016,18,8,6,44.55
2016,18,8,7,35.301
2016,18,8,8,30.888
2016,18,8,9,41.018
2016,18,8,10,51.172
2016,18,8,11,31.361
2016,18,8,12,10.856
2016,18,8,13,0.96
2016,18,8,14,2.066
2016,18,8,15,3.183
2016,18,8,16,5.78
2016,18,8,17,6.821
2016,18,8,18,10.171
2016,18,8,19,16.343
2016,18,8,20,15.265
2016,18,8,21,27.041
2016,18,8,22,26.883
2016,18,8,23,25.802
2016,18,8,24,17.188
2016,19,8,1,12.672
2016,19,8,2,18.751
2016,19,8,3,22.649
2016,19,8,4,18.574
2016,19,8,5,14.669
2016,19,8,6,11.764
2016,19,8,7,3.41
2016,19,8,8,4.986
2016,19,8,9,7.961
2016,19,8,10,19.503
2016,19,8,11,15.78
2016,19,8,12,9.702
2016,19,8,13,3.261
2016,19,8,14,-1.684
2016,19,8,15,-5.667
2016,19,8,16,-0.548
2016,19,8,17,6.489
2016,19,8,18,13.816
2016,19,8,19,8.082
2016,19,8,20,11.095
2016,19,8,21,18.723
2016,19,8,22,26.991
2016,19,8,23,32.034
2016,19,8,24,24.301
2016,20,8,1,24.009
2016,20,8,2,30.353
2016,20,8,3,29.112
2016,20,8,4,22.116
2016,20,8,5,22.528
2016,20,8,6,20.745
2016,20,8,7,15.071
2016,20,8,8,10.386
2016,20,8,9,14.311
2016,20,8,10,11.659
2016,20,8,11,-0.129
2016,20,8,12,6.644
2016,20,8,13,3.744
2016,20,8,14,3.764
2016,20,8,15,2.834
2016,20,8,16,3.044
2016,20,8,17,7.128
2016,20,8,18,7.879
2016,20,8,19,12.888
2016,20,8,20,21.13
2016,20,8,21,24.278
2016,20,8,22,22.08
2016,20,8,23,16.621
2016,20,8,24,18.795
2016,21,8,1,24.527
2016,21,8,2,32.018
2016,21,8,3,26.319
2016,21,8,4,13.217
2016,21,8,5,10.852
2016,21,8,6,10.377
2016,21,8,7,5.686
2016,21,8,8,-3.261
2016,21,8,9,2.004
2016,21,8,10,8.286
2016,21,8,11,6.878
2016,21,8,12,5.395
2016,21,8,13,3.272
2016,21,8,14,3.154
2016,21,8,15,1.825
2016,21,8,16,0.761
2016,21,8,17,2.228
2016,21,8,18,3.822
2016,21,8,19,8.146
2016,21,8,20,16.293
2016,21,8,21,22.746
2016,21,8,22,34.715
2016,21,8,23,23.015
2016,21,8,24,-2.787
2016,22,8,1,0.843
2016,22,8,2,2.547
2016,22,8,3,14.508
2016,22,8,4,13.351
2016,22,8,5,9.897
2016,22,8,6,5.659
2016,22,8,7,4.275
2016,22,8,8,3.098
2016,22,8,9,2.774
2016,22,8,10,-3.24
2016,22,8,11,1.898
2016,22,8,12,2.412
2016,22,8,13,2.347
2016,22,8,14,-2.053
2016,22,8,15,4.288
2016,22,8,16,2.613
2016,22,8,17,2.693
2016,22,8,18,3.807
2016,22,8,19,4.171
2016,22,8,20,5.088
2016,22,8,21,9.69
2016,22,8,22,13.311
2016,22,8,23,24.151
2016,22,8,24,17.715
2016,23,8,1,11.642
2016,23,8,2,7.668
2016,23,8,3,13.628
2016,23,8,4,10.863
2016,23,8,5,10.506
2016,23,8,6,25.848
2016,23,8,7,28.032
2016,23,8,8,24.098
2016,23,8,9,25.322
2016,23,8,10,21.983
2016,23,8,11,15.316
2016,23,8,12,5.757
2016,23,8,13,5.777
2016,23,8,14,7.609
2016,23,8,15,4.62
2016,23,8,16,5.089
2016,23,8,17,2.909
2016,23,8,18,6.203
2016,23,8,19,1.87
2016,23,8,20,-0.908
2016,23,8,21,8.433
2016,23,8,22,15.163
2016,23,8,23,32.653
2016,23,8,24,49.557
2016,24,8,1,52.132
2016,24,8,2,32.725
2016,24,8,3,27.415
2016,24,8,4,29.941
2016,24,8,5,29.6
2016,24,8,6,30.363
2016,24,8,7,16.52
2016,24,8,8,9.013
2016,24,8,9,7.535
2016,24,8,10,5.65
2016,24,8,11,3.688
2016,24,8,12,8.451
2016,24,8,13,8.755
2016,24,8,14,6.885
2016,24,8,15,6.165
2016,24,8,16,4.874
2016,24,8,17,7.962
2016,24,8,18,9.713
2016,24,8,19,12.682
2016,24,8,20,16.74
2016,24,8,21,18.891
2016,24,8,22,18.943
2016,24,8,23,17.927
2016,24,8,24,8.997
2016,25,8,1,12.218
2016,25,8,2,4.655
2016,25,8,3,3.332
2016,25,8,4,6.283
2016,25,8,5,8.24
2016,25,8,6,6.982
2016,25,8,7,4.658
2016,25,8,8,3.145
2016,25,8,9,8.251
2016,25,8,10,-2.538
2016,25,8,11,-1.283
2016,25,8,12,1.855
2016,25,8,13,6.607
2016,25,8,14,5.203
2016,25,8,15,0.501
2016,25,8,16,1.935
2016,25,8,17,4.269
2016,25,8,18,1.344
2016,25,8,19,0.979
2016,25,8,20,9.614
2016,25,8,21,22.225
2016,25,8,22,37.678
2016,25,8,23,32.57
2016,25,8,24,16.201
2016,26,8,1,10.809
2016,26,8,2,21.561
2016,26,8,3,30.657
2016,26,8,4,11.153
2016,26,8,5,8.58
2016,26,8,6,2.021
2016,26,8,7,0.401
2016,26,8,8,6.647
2016,26,8,9,11.523
2016,26,8,10,17.253
2016,26,8,11,11.507
2016,26,8,12,3.982
2016,26,8,13,-5.006
2016,26,8,14,-1.038
2016,26,8,15,4.95
2016,26,8,16,2.454
2016,26,8,17,0.586
2016,26,8,18,6.392
2016,26,8,19,2.432
2016,26,8,20,16.816
2016,26,8,21,27.407
2016,26,8,22,27.934
2016,26,8,23,23.522
2016,26,8,24,14.275
2016,27,8,1,6.243
2016,27,8,2,11.823
2016,27,8,3,10.684
2016,27,8,4,6.443
2016,27,8,5,5.477
2016,27,8,6,1.248
2016,27,8,7,5.459
2016,27,8,8,10.583
2016,27,8,9,11.444
2016,27,8,10,14.206
2016,27,8,11,19.253
2016,27,8,12,8.262
2016,27,8,13,4.802
2016,27,8,14,2.998
2016,27,8,15,-3.786
2016,27,8,16,-0.041
2016,27,8,17,0.899
2016,27,8,18,-2.95
2016,27,8,19,3.461
2016,27,8,20,8.143
2016,27,8,21,14.77
2016,27,8,22,19.316
2016,27,8,23,12.545
2016,27,8,24,10.073
2016,28,8,1,16.493
2016,28,8,2,22.468
2016,28,8,3,35.304
2016,28,8,4,20.144
2016,28,8,5,19.616
2016,28,8,6,19.33
2016,28,8,7,18.144
2016,28,8,8,12.327
2016,28,8,9,18.04
2016,28,8,10,13.646
2016,28,8,11,13.003
2016,28,8,12,11.08
2016,28,8,13,6.869
2016,28,8,14,4.894
2016,28,8,15,0.588
2016,28,8,16,1.541
2016,28,8,17,0.106
2016,28,8,18,6.19
2016,28,8,19,10.678
2016,28,8,20,7.727
2016,28,8,21,20.299
2016,28,8,22,41
2016,28,8,23,56.405
2016,28,8,24,84.695
2016,29,8,1,69.397
2016,29,8,2,100.225
2016,29,8,3,106.438
2016,29,8,4,66.612
2016,29,8,5,46.341
2016,29,8,6,31.328
2016,29,8,7,16.664
2016,29,8,8,16.281
2016,29,8,9,27.827
2016,29,8,10,33.316
2016,29,8,11,31.363
2016,29,8,12,12.809
2016,29,8,13,5.232
2016,29,8,14,6.614
2016,29,8,15,3.11
2016,29,8,16,-0.916
2016,29,8,17,2.969
2016,29,8,18,11.586
2016,29,8,19,16.662
2016,29,8,20,44.207
2016,29,8,21,84.492
2016,29,8,22,104.833
2016,29,8,23,96.492
2016,29,8,24,82.089
2016,30,8,1,64.677
2016,30,8,2,54.005
2016,30,8,3,31.563
2016,30,8,4,20.282
2016,30,8,5,21.502
2016,30,8,6,13.287
2016,30,8,7,15.325
2016,30,8,8,19.294
2016,30,8,9,21.216
2016,30,8,10,17.874
2016,30,8,11,13.671
2016,30,8,12,8.62
2016,30,8,13,9.415
2016,30,8,14,4.756
2016,30,8,15,4.588
2016,30,8,16,3.245
2016,30,8,17,1.097
2016,30,8,18,-3.906
2016,30,8,19,5.382
2016,30,8,20,14.44
2016,30,8,21,19.448
2016,30,8,22,23.045
2016,30,8,23,20.448
2016,30,8,24,17.867
2016,31,8,1,43.069
2016,31,8,2,42.103
2016,31,8,3,44.333
2016,31,8,4,47.826
2016,31,8,5,52.73
2016,31,8,6,45.352
2016,31,8,7,34.716
2016,31,8,8,20.514
2016,31,8,9,15.279
2016,31,8,10,0.884
2016,31,8,11,1.442
2016,31,8,12,3.66
2016,31,8,13,8.047
2016,31,8,14,8.725
2016,31,8,15,5.732
2016,31,8,16,1.687
2016,31,8,17,2.224
2016,31,8,18,3.163
2016,31,8,19,7.596
2016,31,8,20,14.2
2016,31,8,21,32.218
2016,31,8,22,35.856
2016,31,8,23,36.688
2016,31,8,24,43.269
2016,1,9,1,54.376
2016,1,9,2,67.908
2016,1,9,3,70.374
2016,1,9,4,53.186
2016,1,9,5,38.747
2016,1,9,6,31.264
2016,1,9,7,20.36
2016,1,9,8,25.813
2016,1,9,9,34.513
2016,1,9,10,33.734
2016,1,9,11,23.626
2016,1,9,12,7.579
2016,1,9,13,4.845
2016,1,9,14,2.819
2016,1,9,15,3.951
2016,1,9,16,9.63
2016,1,9,17,6.433
2016,1,9,18,2.683
2016,1,9,19,3.514
2016,1,9,20,8.308
2016,1,9,21,11.79
2016,1,9,22,19.214
2016,1,9,23,13.353
2016,1,9,24,7.656
2016,2,9,1,14.018
2016,2,9,2,25.09
2016,2,9,3,10.495
2016,2,9,4,5.742
2016,2,9,5,1.264
2016,2,9,6,-0.908
2016,2,9,7,-2.906
2016,2,9,8,-1.026
2016,2,9,9,2.64
2016,2,9,10,-3.93
2016,2,9,11,1.255
2016,2,9,12,1.844
2016,2,9,13,-0.459
2016,2,9,14,1.505
2016,2,9,15,-1.187
2016,2,9,16,-4.558
2016,2,9,17,-0.687
2016,2,9,18,-5.098
2016,2,9,19,2.012
2016,2,9,20,3.867
2016,2,9,21,9.769
2016,2,9,22,16.027
2016,2,9,23,18.189
2016,2,9,24,16.365
2016,3,9,1,13.98
2016,3,9,2,3.508
2016,3,9,3,-1.081
2016,3,9,4,1.859
2016,3,9,5,4.206
2016,3,9,6,3.294
2016,3,9,7,2.144
2016,3,9,8,5.806
2016,3,9,9,7.122
2016,3,9,10,4.835
2016,3,9,11,5.934
2016,3,9,12,4.687
2016,3,9,13,3.819
2016,3,9,14,2.931
2016,3,9,15,2.39
2016,3,9,16,3.282
2016,3,9,17,4.994
2016,3,9,18,6.197
2016,3,9,19,2.818
2016,3,9,20,16.335
2016,3,9,21,19.574
2016,3,9,22,33.755
2016,3,9,23,29.07
2016,3,9,24,24.016
2016,4,9,1,24.396
2016,4,9,2,29.258
2016,4,9,3,28.87
2016,4,9,4,19.176
2016,4,9,5,11.915
2016,4,9,6,11.085
2016,4,9,7,4.806
2016,4,9,8,3.988
2016,4,9,9,-4.431
2016,4,9,10,-16.001
2016,4,9,11,-13.604
2016,4,9,12,-4.04
2016,4,9,13,-0.218
2016,4,9,14,-3.636
2016,4,9,15,-3.097
2016,4,9,16,0.282
2016,4,9,17,6.936
2016,4,9,18,-6.38
2016,4,9,19,-5.29
2016,4,9,20,2.465
2016,4,9,21,-1.64
2016,4,9,22,-3.201
2016,4,9,23,1.385
2016,4,9,24,9.346
2016,5,9,1,4.167
2016,5,9,2,8.596
2016,5,9,3,11.971
2016,5,9,4,6.737
2016,5,9,5,5.483
2016,5,9,6,-1.273
2016,5,9,7,1.378
2016,5,9,8,5.529
2016,5,9,9,3.732
2016,5,9,10,5.939
2016,5,9,11,4.784
2016,5,9,12,4.104
2016,5,9,13,3.747
2016,5,9,14,1.046
2016,5,9,15,3.05
2016,5,9,16,2.805
2016,5,9,17,1.876
2016,5,9,18,2.95
2016,5,9,19,3.316
2016,5,9,20,10.707
2016,5,9,21,5.188
2016,5,9,22,5.347
2016,5,9,23,18.042
2016,5,9,24,12.295
2016,6,9,1,12.75
2016,6,9,2,8.552
2016,6,9,3,12.147
2016,6,9,4,10.429
2016,6,9,5,5.801
2016,6,9,6,-1.834
2016,6,9,7,3.292
2016,6,9,8,7.66
2016,6,9,9,11.925
2016,6,9,10,18.649
2016,6,9,11,15.758
2016,6,9,12,10.386
2016,6,9,13,0.89
2016,6,9,14,6.844
2016,6,9,15,12.157
2016,6,9,16,17.122
2016,6,9,17,17.267
2016,6,9,18,11.026
2016,6,9,19,9.815
2016,6,9,20,24.881
2016,6,9,21,53.197
2016,6,9,22,58.191
2016,6,9,23,48.797
2016,6,9,24,32.491
2016,7,9,1,31.109
2016,7,9,2,55.102
2016,7,9,3,50.726
2016,7,9,4,23.81
2016,7,9,5,15.608
2016,7,9,6,7.719
2016,7,9,7,2.466
2016,7,9,8,0.854
2016,7,9,9,5.102
2016,7,9,10,6.829
2016,7,9,11,8.28
2016,7,9,12,3.322
2016,7,9,13,-1.561
2016,7,9,14,-9.105
2016,7,9,15,-6.702
2016,7,9,16,0.936
2016,7,9,17,10.513
2016,7,9,18,15.558
2016,7,9,19,13.867
2016,7,9,20,11.142
2016,7,9,21,7.899
2016,7,9,22,10.377
2016,7,9,23,-0.904
2016,7,9,24,3.769
2016,8,9,1,4.367
2016,8,9,2,19.084
2016,8,9,3,18.152
2016,8,9,4,10.382
2016,8,9,5,7.794
2016,8,9,6,11.669
2016,8,9,7,10.108
2016,8,9,8,9.342
2016,8,9,9,8.112
2016,8,9,10,2.311
2016,8,9,11,6.233
2016,8,9,12,11.309
2016,8,9,13,7.478
2016,8,9,14,4.837
2016,8,9,15,6.715
2016,8,9,16,4.069
2016,8,9,17,0.655
2016,8,9,18,7.798
2016,8,9,19,15.226
2016,8,9,20,17.477
2016,8,9,21,12.205
2016,8,9,22,8.184
2016,8,9,23,7.966
2016,8,9,24,12.528
2016,9,9,1,12.641
2016,9,9,2,10.328
2016,9,9,3,11.054
2016,9,9,4,9.747
2016,9,9,5,7.341
2016,9,9,6,3.074
2016,9,9,7,3.37
2016,9,9,8,6.374
2016,9,9,9,3.262
2016,9,9,10,7.196
2016,9,9,11,7.641
2016,9,9,12,1.894
2016,9,9,13,6.09
2016,9,9,14,5.919
2016,9,9,15,1.524
2016,9,9,16,-0.316
2016,9,9,17,4.691
2016,9,9,18,5.218
2016,9,9,19,1.77
2016,9,9,20,7.96
2016,9,9,21,8.348
2016,9,9,22,6.663
2016,9,9,23,5.99
2016,9,9,24,8.614
2016,10,9,1,7.4
2016,10,9,2,5.862
2016,10,9,3,5.626
2016,10,9,4,4.053
2016,10,9,5,1.095
2016,10,9,6,0.396
2016,10,9,7,2.192
2016,10,9,8,2.03
2016,10,9,9,0.198
2016,10,9,10,-1.281
2016,10,9,11,-4.156
2016,10,9,12,-4.43
2016,10,9,13,6.515
2016,10,9,14,2.464
2016,10,9,15,4.087
2016,10,9,16,1.547
2016,10,9,17,2.758
2016,10,9,18,5.825
2016,10,9,19,6.494
2016,10,9,20,9.262
2016,10,9,21,3.993
2016,10,9,22,5.356
2016,10,9,23,8.921
2016,10,9,24,14.469
2016,11,9,1,12.274
2016,11,9,2,11.083
2016,11,9,3,14.089
2016,11,9,4,8.902
2016,11,9,5,8.206
2016,11,9,6,6.287
2016,11,9,7,6.603
2016,11,9,8,7.674
2016,11,9,9,3.427
2016,11,9,10,-1.79
2016,11,9,11,-0.785
2016,11,9,12,2.271
2016,11,9,13,1.468
2016,11,9,14,2.665
2016,11,9,15,0.158
2016,11,9,16,-2.843
2016,11,9,17,2.582
2016,11,9,18,0.469
2016,11,9,19,4.334
2016,11,9,20,13.982
2016,11,9,21,37.079
2016,11,9,22,46.117
2016,11,9,23,41.85
2016,11,9,24,46.81
2016,12,9,1,69.108
2016,12,9,2,75.198
2016,12,9,3,72.5
2016,12,9,4,73.405
2016,12,9,5,65.532
2016,12,9,6,43.469
2016,12,9,7,31.645
2016,12,9,8,23.946
2016,12,9,9,10.333
2016,12,9,10,-1.441
2016,12,9,11,-1.316
2016,12,9,12,-0.372
2016,12,9,13,6.797
2016,12,9,14,3.203
2016,12,9,15,0.118
2016,12,9,16,6.374
2016,12,9,17,6.409
2016,12,9,18,7.024
2016,12,9,19,9.318
2016,12,9,20,15.069
2016,12,9,21,21.995
2016,12,9,22,33.212
2016,12,9,23,44.412
2016,12,9,24,50.701
2016,13,9,1,74.372
2016,13,9,2,79.052
2016,13,9,3,77.943
2016,13,9,4,62.458
2016,13,9,5,31.611
2016,13,9,6,11.005
2016,13,9,7,3.493
2016,13,9,8,3.172
2016,13,9,9,-3.312
2016,13,9,10,-4.294
2016,13,9,11,0.513
2016,13,9,12,-0.865
2016,13,9,13,-2.225
2016,13,9,14,-1.475
2016,13,9,15,-1.281
2016,13,9,16,2.124
2016,13,9,17,-1.486
2016,13,9,18,-5.974
2016,13,9,19,2.125
2016,13,9,20,6.751
2016,13,9,21,8.433
2016,13,9,22,25.692
2016,13,9,23,38.099
2016,13,9,24,53.637
2016,14,9,1,50.278
2016,14,9,2,45.369
2016,14,9,3,56.262
2016,14,9,4,33.925
2016,14,9,5,19.793
2016,14,9,6,11.795
2016,14,9,7,15.856
2016,14,9,8,16.707
2016,14,9,9,14.527
2016,14,9,10,2.453
2016,14,9,11,9.582
2016,14,9,12,1.787
2016,14,9,13,1.636
2016,14,9,14,3.531
2016,14,9,15,7.597
2016,14,9,16,1.98
2016,14,9,17,1.941
2016,14,9,18,24.151
2016,14,9,19,20.211
2016,14,9,20,18.569
2016,14,9,21,12.615
2016,14,9,22,24.65
2016,14,9,23,27.642
2016,14,9,24,16.066
2016,15,9,1,14.058
2016,15,9,2,12.622
2016,15,9,3,14.997
2016,15,9,4,22.691
2016,15,9,5,27.719
2016,15,9,6,24.758
2016,15,9,7,21.582
2016,15,9,8,15.527
2016,15,9,9,4.981
2016,15,9,10,-6.386
2016,15,9,11,-4.737
2016,15,9,12,2.347
2016,15,9,13,-5.248
2016,15,9,14,-4.706
2016,15,9,15,5.42
2016,15,9,16,4.871
2016,15,9,17,1.682
2016,15,9,18,4.241
2016,15,9,19,-1.093
2016,15,9,20,5.226
2016,15,9,21,7.04
2016,15,9,22,11.171
2016,15,9,23,6.625
2016,15,9,24,0.923
2016,16,9,1,-3.514
2016,16,9,2,-5.049
2016,16,9,3,5.977
2016,16,9,4,3.786
2016,16,9,5,3.672
2016,16,9,6,2.236
2016,16,9,7,1.789
2016,16,9,8,0.923
2016,16,9,9,0.522
2016,16,9,10,0.338
2016,16,9,11,9.805
2016,16,9,12,15.91
2016,16,9,13,-0.2
2016,16,9,14,1.43
2016,16,9,15,-2.136
2016,16,9,16,-3.704
2016,16,9,17,-1.576
2016,16,9,18,6.111
2016,16,9,19,10.583
2016,16,9,20,7.11
2016,16,9,21,7.845
2016,16,9,22,5.19
2016,16,9,23,3.135
2016,16,9,24,4.383
2016,17,9,1,2.812
2016,17,9,2,9.877
2016,17,9,3,11.644
2016,17,9,4,0.525
2016,17,9,5,-1.035
2016,17,9,6,-2.78
2016,17,9,7,-5.745
2016,17,9,8,-6.665
2016,17,9,9,0.106
2016,17,9,10,3.591
2016,17,9,11,6.138
2016,17,9,12,2.436
2016,17,9,13,0.706
2016,17,9,14,2.286
2016,17,9,15,2.286
2016,17,9,16,1.646
2016,17,9,17,2.116
2016,17,9,18,4.956
2016,17,9,19,9.942
2016,17,9,20,9.435
2016,17,9,21,11.907
2016,17,9,22,13.592
2016,17,9,23,11.027
2016,17,9,24,11.403
2016,18,9,1,11.747
2016,18,9,2,6.824
2016,18,9,3,7.715
2016,18,9,4,7.193
2016,18,9,5,4.453
2016,18,9,6,5.978
2016,18,9,7,6.939
2016,18,9,8,2.17
2016,18,9,9,3.735
2016,18,9,10,10.158
2016,18,9,11,9.122
2016,18,9,12,4.417
2016,18,9,13,4.565
2016,18,9,14,2.108
2016,18,9,15,4.999
2016,18,9,16,4.212
2016,18,9,17,4.103
2016,18,9,18,7.807
2016,18,9,19,9.768
2016,18,9,20,5.469
2016,18,9,21,6.867
2016,18,9,22,4.797
2016,18,9,23,7.865
2016,18,9,24,5.426
2016,19,9,1,6.668
2016,19,9,2,3.832
2016,19,9,3,5.24
2016,19,9,4,8.004
2016,19,9,5,12.396
2016,19,9,6,8.116
2016,19,9,7,2.61
2016,19,9,8,3.544
2016,19,9,9,2.224
2016,19,9,10,2.306
2016,19,9,11,6.167
2016,19,9,12,4.211
2016,19,9,13,3.703
2016,19,9,14,3.147
2016,19,9,15,3.343
2016,19,9,16,2.155
2016,19,9,17,1.329
2016,19,9,18,2.052
2016,19,9,19,2.206
2016,19,9,20,2.523
2016,19,9,21,11.346
2016,19,9,22,10.711
2016,19,9,23,7.723
2016,19,9,24,8.988
2016,20,9,1,7.696
2016,20,9,2,7.977
2016,20,9,3,9.834
2016,20,9,4,4.029
2016,20,9,5,5.186
2016,20,9,6,2.505
2016,20,9,7,5.074
2016,20,9,8,-0.1
2016,20,9,9,-2.789
2016,20,9,10,-6.823
2016,20,9,11,-4.681
2016,20,9,12,2.13
2016,20,9,13,1.09
2016,20,9,14,0.9
2016,20,9,15,2.522
2016,20,9,16,2.496
2016,20,9,17,0.668
2016,20,9,18,13.122
2016,20,9,19,14.598
2016,20,9,20,2.781
2016,20,9,21,6.189
2016,20,9,22,11.117
2016,20,9,23,7.399
2016,20,9,24,6.988
2016,21,9,1,7.664
2016,21,9,2,9.364
2016,21,9,3,8.959
2016,21,9,4,5.848
2016,21,9,5,3.838
2016,21,9,6,2.004
2016,21,9,7,8.405
2016,21,9,8,4.756
2016,21,9,9,7.731
2016,21,9,10,8.389
2016,21,9,11,4.441
2016,21,9,12,3.875
2016,21,9,13,-1.271
2016,21,9,14,2.308
2016,21,9,15,2.935
2016,21,9,16,2.019
2016,21,9,17,0.118
2016,21,9,18,1.49
2016,21,9,19,7.893
2016,21,9,20,3.229
2016,21,9,21,6.532
2016,21,9,22,8.645
2016,21,9,23,6.148
2016,21,9,24,4.003
2016,22,9,1,5.862
2016,22,9,2,7.037
2016,22,9,3,10.557
2016,22,9,4,10.065
2016,22,9,5,10.313
2016,22,9,6,5.745
2016,22,9,7,6.543
2016,22,9,8,7.734
2016,22,9,9,5.658
2016,22,9,10,10.022
2016,22,9,11,-1.124
2016,22,9,12,5.102
2016,22,9,13,-0.428
2016,22,9,14,-0.183
2016,22,9,15,1.27
2016,22,9,16,-1.382
2016,22,9,17,1.16
2016,22,9,18,4.562
2016,22,9,19,12.964
2016,22,9,20,3.849
2016,22,9,21,5.147
2016,22,9,22,4.927
2016,22,9,23,3.242
2016,22,9,24,3.784
2016,23,9,1,6.533
2016,23,9,2,7.51
2016,23,9,3,5.736
2016,23,9,4,6.899
2016,23,9,5,6.607
2016,23,9,6,3.434
2016,23,9,7,3.259
2016,23,9,8,1.906
2016,23,9,9,0.042
2016,23,9,10,3.636
2016,23,9,11,11.574
2016,23,9,12,5.318
2016,23,9,13,1.467
2016,23,9,14,-3.18
2016,23,9,15,-0.851
2016,23,9,16,1.18
2016,23,9,17,1.194
2016,23,9,18,4.398
2016,23,9,19,18.108
2016,23,9,20,22.395
2016,23,9,21,22.221
2016,23,9,22,15.178
2016,23,9,23,10.81
2016,23,9,24,7.308
2016,24,9,1,6.841
2016,24,9,2,10.016
2016,24,9,3,12.265
2016,24,9,4,6.811
2016,24,9,5,4.685
2016,24,9,6,0.166
2016,24,9,7,2.17
2016,24,9,8,0.534
2016,24,9,9,6.923
2016,24,9,10,21.228
2016,24,9,11,13.533
2016,24,9,12,5.985
2016,24,9,13,1.767
2016,24,9,14,-0.743
2016,24,9,15,0.703
2016,24,9,16,0.536
2016,24,9,17,1.025
2016,24,9,18,6.236
2016,24,9,19,12.488
2016,24,9,20,8.572
2016,24,9,21,9.78
2016,24,9,22,8.642
2016,24,9,23,8.97
2016,24,9,24,4.984
2016,25,9,1,-1.769
2016,25,9,2,0.3
2016,25,9,3,4.198
2016,25,9,4,10.367
2016,25,9,5,13.737
2016,25,9,6,9.432
2016,25,9,7,5.863
